contribution_id,policy_id,contribution_date,gross_amount,wakalah_fee_shareholders_fund,prf_amount,pif_amount,payment_method
CTB00010931,POL0000921,2024-03-19,1437.62,330.65,243.53,863.44,Online Banking
CTB00010932,POL0001795,2025-01-18,1916.53,651.62,1264.91,0.0,Credit Card
CTB00010933,POL0003269,2022-10-20,1835.93,550.78,282.73,1002.42,Auto-Debit
CTB00010934,POL0002227,2026-09-10,1147.84,229.57,918.27,0.0,Salary Deduction
CTB00010935,POL0002224,2026-05-13,579.05,179.51,399.54,0.0,Auto-Debit
CTB00010936,POL0004333,2025-01-20,213.53,70.46,70.1,72.97,Salary Deduction
CTB00010937,POL0002549,2024-10-06,1082.04,335.43,746.61,0.0,Online Banking
CTB00010938,POL0000800,2021-12-24,1854.05,500.59,311.3,1042.16,Online Banking
CTB00010939,POL0000495,2025-02-08,299.77,50.96,248.81,0.0,Auto-Debit
CTB00010940,POL0003167,2025-10-01,811.43,275.89,535.54,0.0,Credit Card
CTB00010941,POL0003088,2025-07-22,1914.16,555.11,638.75,720.3,Online Banking
CTB00010942,POL0004971,2022-07-13,1269.81,317.45,447.61,504.75,Salary Deduction
CTB00010943,POL0001021,2025-12-17,666.58,126.65,539.93,0.0,Auto-Debit
CTB00010944,POL0002507,2025-11-19,1417.22,325.96,1091.26,0.0,Salary Deduction
CTB00010945,POL0004000,2026-01-11,876.88,263.06,135.04,478.78,Credit Card
CTB00010946,POL0002972,2025-03-31,1317.87,276.75,364.39,676.73,Credit Card
CTB00010947,POL0004905,2025-06-11,615.85,215.55,400.3,0.0,Salary Deduction
CTB00010948,POL0003370,2024-01-22,383.08,84.28,298.8,0.0,Salary Deduction
CTB00010949,POL0003445,2026-05-19,1719.49,326.7,1392.79,0.0,Auto-Debit
CTB00010950,POL0002064,2026-06-09,97.25,26.26,70.99,0.0,Salary Deduction
CTB00010951,POL0000795,2026-03-21,215.24,60.27,154.97,0.0,Auto-Debit
CTB00010952,POL0001866,2023-08-07,479.22,158.14,321.08,0.0,Credit Card
CTB00010953,POL0001759,2026-08-23,1634.27,261.48,1372.79,0.0,Credit Card
CTB00010954,POL0004630,2021-10-12,802.66,200.66,602.0,0.0,Salary Deduction
CTB00010955,POL0004698,2022-01-28,897.78,296.27,258.65,342.86,Auto-Debit
CTB00010956,POL0000241,2024-03-04,1685.28,320.2,327.62,1037.46,Credit Card
CTB00010957,POL0004526,2026-07-27,1572.3,518.86,526.72,526.72,Salary Deduction
CTB00010958,POL0003445,2026-04-07,1719.49,550.24,1169.25,0.0,Auto-Debit
CTB00010959,POL0000695,2023-10-29,353.3,63.59,107.19,182.52,Online Banking
CTB00010960,POL0001670,2024-04-23,1375.17,467.56,299.51,608.1,Auto-Debit
CTB00010961,POL0003343,2024-01-04,815.37,244.61,125.57,445.19,Salary Deduction
CTB00010962,POL0000522,2025-01-16,832.98,249.89,198.25,384.84,Credit Card
CTB00010963,POL0004177,2026-08-01,1091.59,349.31,326.6,415.68,Auto-Debit
CTB00010964,POL0004386,2024-02-05,640.17,192.05,125.47,322.65,Auto-Debit
CTB00010965,POL0001750,2026-08-11,553.6,83.04,470.56,0.0,Credit Card
CTB00010966,POL0000745,2026-06-11,1773.52,301.5,1472.02,0.0,Auto-Debit
CTB00010967,POL0000723,2025-05-05,108.76,33.72,75.04,0.0,Online Banking
CTB00010968,POL0000875,2024-09-18,560.87,89.74,108.36,362.77,Auto-Debit
CTB00010969,POL0000155,2025-01-27,1117.51,368.78,254.57,494.16,Online Banking
CTB00010970,POL0002578,2026-03-17,1076.12,172.18,361.58,542.36,Salary Deduction
CTB00010971,POL0003555,2026-07-19,1104.32,209.82,429.36,465.14,Salary Deduction
CTB00010972,POL0003375,2022-01-10,293.18,55.7,237.48,0.0,Salary Deduction
CTB00010973,POL0004674,2026-06-21,393.23,137.63,107.35,148.25,Auto-Debit
CTB00010974,POL0000953,2025-04-02,1088.94,337.57,323.09,428.28,Online Banking
CTB00010975,POL0004956,2024-08-09,1176.01,399.84,776.17,0.0,Salary Deduction
CTB00010976,POL0001064,2026-08-26,373.89,97.21,276.68,0.0,Credit Card
CTB00010977,POL0002643,2024-10-29,1464.99,234.4,1230.59,0.0,Salary Deduction
CTB00010978,POL0001050,2026-04-03,737.43,147.49,589.94,0.0,Credit Card
CTB00010979,POL0004741,2026-04-16,1951.48,507.38,1444.1,0.0,Salary Deduction
CTB00010980,POL0004561,2025-08-22,475.5,76.08,139.8,259.62,Credit Card
CTB00010981,POL0004482,2023-08-22,1018.48,325.91,692.57,0.0,Credit Card
CTB00010982,POL0000434,2025-07-15,1450.13,232.02,1218.11,0.0,Auto-Debit
CTB00010983,POL0001122,2024-04-04,1802.92,631.02,234.38,937.52,Salary Deduction
CTB00010984,POL0002722,2026-08-26,414.44,91.18,100.21,223.05,Auto-Debit
CTB00010985,POL0004585,2024-03-08,790.17,134.33,203.31,452.53,Credit Card
CTB00010986,POL0002809,2023-10-28,1029.31,174.98,854.33,0.0,Auto-Debit
CTB00010987,POL0001617,2026-01-13,451.87,112.97,159.28,179.62,Credit Card
CTB00010988,POL0003894,2026-01-28,285.28,65.61,107.64,112.03,Online Banking
CTB00010989,POL0004054,2026-02-26,622.83,205.53,100.15,317.15,Salary Deduction
CTB00010990,POL0002316,2025-10-16,1138.85,341.65,797.2,0.0,Auto-Debit
CTB00010991,POL0003832,2025-12-24,606.03,139.39,228.65,237.99,Credit Card
CTB00010992,POL0004963,2022-07-30,619.99,99.2,244.77,276.02,Online Banking
CTB00010993,POL0000937,2025-04-13,1121.16,224.23,896.93,0.0,Online Banking
CTB00010994,POL0002000,2023-08-14,620.89,105.55,206.14,309.2,Online Banking
CTB00010995,POL0003261,2025-10-13,436.29,91.62,344.67,0.0,Online Banking
CTB00010996,POL0004162,2026-07-03,617.68,210.01,407.67,0.0,Credit Card
CTB00010997,POL0000656,2024-07-30,658.05,125.03,533.02,0.0,Auto-Debit
CTB00010998,POL0003481,2025-04-19,255.85,48.61,87.04,120.2,Salary Deduction
CTB00010999,POL0001959,2022-09-19,1601.2,416.31,545.05,639.84,Online Banking
CTB00011000,POL0001650,2026-09-06,1451.43,261.26,1190.17,0.0,Auto-Debit
CTB00011001,POL0001831,2026-01-24,1451.36,420.89,1030.47,0.0,Credit Card
CTB00011002,POL0000225,2023-07-23,224.35,58.33,166.02,0.0,Salary Deduction
CTB00011003,POL0002510,2023-03-10,1375.31,302.57,1072.74,0.0,Auto-Debit
CTB00011004,POL0000737,2024-04-10,1662.29,465.44,1196.85,0.0,Auto-Debit
CTB00011005,POL0004300,2025-07-20,379.3,128.96,250.34,0.0,Salary Deduction
CTB00011006,POL0003780,2026-05-05,1904.3,533.2,1371.1,0.0,Credit Card
CTB00011007,POL0002527,2023-05-14,1519.69,273.54,1246.15,0.0,Auto-Debit
CTB00011008,POL0003152,2023-05-23,1011.48,283.21,152.94,575.33,Auto-Debit
CTB00011009,POL0000031,2024-01-10,1552.77,481.36,1071.41,0.0,Credit Card
CTB00011010,POL0004450,2026-01-20,881.06,132.16,748.9,0.0,Auto-Debit
CTB00011011,POL0000892,2024-01-15,1069.68,342.3,727.38,0.0,Online Banking
CTB00011012,POL0001239,2025-08-18,1954.14,488.54,1465.6,0.0,Auto-Debit
CTB00011013,POL0001710,2024-11-26,568.85,147.9,420.95,0.0,Salary Deduction
CTB00011014,POL0004351,2026-06-03,292.54,87.76,204.78,0.0,Auto-Debit
CTB00011015,POL0000097,2025-02-19,1354.56,325.09,411.79,617.68,Credit Card
CTB00011016,POL0003029,2024-04-11,1399.89,223.98,1175.91,0.0,Salary Deduction
CTB00011017,POL0004042,2023-10-14,456.76,82.22,74.91,299.63,Online Banking
CTB00011018,POL0000427,2026-07-30,1609.28,514.97,240.75,853.56,Credit Card
CTB00011019,POL0002301,2026-04-25,1638.03,376.75,618.03,643.25,Auto-Debit
CTB00011020,POL0003986,2026-05-13,660.44,178.32,482.12,0.0,Credit Card
CTB00011021,POL0001448,2025-07-06,1613.98,355.08,1258.9,0.0,Online Banking
CTB00011022,POL0004737,2026-06-03,1411.27,239.92,374.83,796.52,Credit Card
CTB00011023,POL0003610,2026-07-30,1502.98,435.86,1067.12,0.0,Auto-Debit
CTB00011024,POL0002540,2025-04-22,1437.12,316.17,1120.95,0.0,Online Banking
CTB00011025,POL0002342,2026-02-20,194.77,60.38,134.39,0.0,Credit Card
CTB00011026,POL0004286,2026-03-13,1099.42,274.86,824.56,0.0,Auto-Debit
CTB00011027,POL0004889,2024-06-22,1340.72,375.4,289.6,675.72,Salary Deduction
CTB00011028,POL0002605,2025-02-27,1481.02,281.39,527.84,671.79,Credit Card
CTB00011029,POL0001119,2025-09-17,1030.02,236.9,793.12,0.0,Auto-Debit
CTB00011030,POL0004909,2025-04-01,1064.88,351.41,713.47,0.0,Online Banking
CTB00011031,POL0001960,2021-02-26,536.59,118.05,113.01,305.53,Auto-Debit
CTB00011032,POL0004739,2024-12-05,430.59,103.34,327.25,0.0,Auto-Debit
CTB00011033,POL0003926,2026-01-17,666.33,179.91,179.98,306.44,Online Banking
CTB00011034,POL0004013,2023-08-28,1476.08,442.82,485.63,547.63,Salary Deduction
CTB00011035,POL0004825,2025-10-31,491.87,103.29,388.58,0.0,Online Banking
CTB00011036,POL0001725,2024-08-09,959.92,287.98,671.94,0.0,Credit Card
CTB00011037,POL0004784,2023-09-10,1654.63,297.83,610.56,746.24,Online Banking
CTB00011038,POL0003142,2026-06-10,309.32,86.61,222.71,0.0,Salary Deduction
CTB00011039,POL0004216,2025-01-19,1818.51,563.74,1254.77,0.0,Auto-Debit
CTB00011040,POL0002056,2025-08-12,1542.82,416.56,1126.26,0.0,Credit Card
CTB00011041,POL0002326,2026-07-25,1777.4,550.99,404.72,821.69,Credit Card
CTB00011042,POL0002720,2024-04-07,268.13,93.85,174.28,0.0,Salary Deduction
CTB00011043,POL0000208,2026-04-10,1705.09,375.12,319.19,1010.78,Credit Card
CTB00011044,POL0000324,2025-06-17,1115.26,211.9,234.87,668.49,Salary Deduction
CTB00011045,POL0002729,2024-12-31,984.45,236.27,748.18,0.0,Online Banking
CTB00011046,POL0004072,2024-02-27,1343.17,416.38,324.38,602.41,Salary Deduction
CTB00011047,POL0000646,2026-01-04,861.75,232.67,629.08,0.0,Auto-Debit
CTB00011048,POL0001330,2026-08-28,105.25,17.89,87.36,0.0,Auto-Debit
CTB00011049,POL0004144,2025-07-16,1718.31,343.66,1374.65,0.0,Auto-Debit
CTB00011050,POL0003437,2025-12-31,723.95,180.99,249.76,293.2,Salary Deduction
CTB00011051,POL0003630,2025-08-11,218.08,54.52,163.56,0.0,Salary Deduction
CTB00011052,POL0001368,2026-05-21,403.95,68.67,124.05,211.23,Auto-Debit
CTB00011053,POL0003190,2026-07-04,1683.57,521.91,1161.66,0.0,Auto-Debit
CTB00011054,POL0001043,2023-05-08,99.22,15.88,83.34,0.0,Credit Card
CTB00011055,POL0000104,2025-11-18,707.41,233.45,473.96,0.0,Credit Card
CTB00011056,POL0004960,2026-07-20,1195.81,215.25,353.0,627.56,Online Banking
CTB00011057,POL0000641,2025-06-05,158.59,26.96,131.63,0.0,Credit Card
CTB00011058,POL0004157,2023-12-06,1191.55,405.13,180.88,605.54,Credit Card
CTB00011059,POL0001623,2025-01-21,1841.03,533.9,366.0,941.13,Salary Deduction
CTB00011060,POL0000087,2022-04-26,429.64,94.52,335.12,0.0,Auto-Debit
CTB00011061,POL0004208,2026-04-13,1265.84,405.07,860.77,0.0,Credit Card
CTB00011062,POL0000619,2024-07-27,1208.1,265.78,942.32,0.0,Auto-Debit
CTB00011063,POL0002349,2026-03-31,107.22,23.59,30.11,53.52,Salary Deduction
CTB00011064,POL0002628,2026-02-07,1468.95,308.48,278.51,881.96,Auto-Debit
CTB00011065,POL0001147,2021-09-11,711.02,234.64,476.38,0.0,Online Banking
CTB00011066,POL0004693,2025-12-25,1105.49,342.7,312.74,450.05,Salary Deduction
CTB00011067,POL0000824,2026-06-16,694.75,125.05,569.7,0.0,Credit Card
CTB00011068,POL0003747,2025-07-19,583.72,93.4,235.35,254.97,Online Banking
CTB00011069,POL0004915,2025-09-19,1684.81,539.14,1145.67,0.0,Salary Deduction
CTB00011070,POL0000235,2026-05-23,1042.72,198.12,844.6,0.0,Credit Card
CTB00011071,POL0002760,2024-10-13,573.71,143.43,193.63,236.65,Online Banking
CTB00011072,POL0001867,2024-02-22,430.17,94.64,335.53,0.0,Auto-Debit
CTB00011073,POL0003279,2023-07-09,448.89,148.13,111.28,189.48,Auto-Debit
CTB00011074,POL0002019,2023-07-13,1286.3,231.53,358.62,696.15,Salary Deduction
CTB00011075,POL0003155,2026-07-08,1609.39,370.16,557.65,681.58,Salary Deduction
CTB00011076,POL0001720,2025-04-08,1922.55,346.06,1576.49,0.0,Online Banking
CTB00011077,POL0000260,2026-05-06,525.52,131.38,394.14,0.0,Auto-Debit
CTB00011078,POL0004740,2025-02-23,264.89,58.28,84.71,121.9,Auto-Debit
CTB00011079,POL0004430,2026-08-23,249.11,49.82,63.77,135.52,Online Banking
CTB00011080,POL0003445,2025-12-29,1719.49,326.7,1392.79,0.0,Salary Deduction
CTB00011081,POL0001581,2026-06-10,1882.11,489.35,1392.76,0.0,Online Banking
CTB00011082,POL0003063,2024-05-20,1759.01,351.8,576.96,830.25,Online Banking
CTB00011083,POL0003170,2025-03-15,469.78,112.75,117.82,239.21,Credit Card
CTB00011084,POL0003870,2025-12-01,1281.48,307.56,311.65,662.27,Credit Card
CTB00011085,POL0003471,2025-05-31,628.39,125.68,502.71,0.0,Online Banking
CTB00011086,POL0001815,2025-03-13,1350.54,216.09,1134.45,0.0,Auto-Debit
CTB00011087,POL0000721,2025-12-27,124.66,36.15,22.13,66.38,Online Banking
CTB00011088,POL0004346,2026-01-26,1405.11,449.64,286.64,668.83,Salary Deduction
CTB00011089,POL0003425,2023-03-09,1462.3,394.82,1067.48,0.0,Auto-Debit
CTB00011090,POL0000937,2025-02-18,1121.16,224.23,896.93,0.0,Online Banking
CTB00011091,POL0004104,2025-09-01,351.8,63.32,126.93,161.55,Salary Deduction
CTB00011092,POL0004965,2025-11-06,836.46,175.66,660.8,0.0,Auto-Debit
CTB00011093,POL0003825,2026-06-03,481.7,72.25,409.45,0.0,Online Banking
CTB00011094,POL0002379,2026-09-06,1853.73,648.81,361.48,843.44,Auto-Debit
CTB00011095,POL0004742,2026-08-14,1502.73,255.46,1247.27,0.0,Online Banking
CTB00011096,POL0004882,2025-06-10,1486.37,237.82,1248.55,0.0,Salary Deduction
CTB00011097,POL0002150,2025-05-12,1703.7,391.85,537.86,773.99,Salary Deduction
CTB00011098,POL0004675,2024-05-30,938.67,309.76,628.91,0.0,Salary Deduction
CTB00011099,POL0003788,2026-04-20,1395.43,376.77,468.58,550.08,Auto-Debit
CTB00011100,POL0004126,2024-09-12,141.59,48.14,40.18,53.27,Credit Card
CTB00011101,POL0004733,2026-07-25,785.18,125.63,224.25,435.3,Credit Card
CTB00011102,POL0001689,2023-09-03,411.59,127.59,284.0,0.0,Online Banking
CTB00011103,POL0001990,2023-11-02,702.18,119.37,582.81,0.0,Salary Deduction
CTB00011104,POL0002954,2026-08-02,411.47,78.18,333.29,0.0,Salary Deduction
CTB00011105,POL0003806,2023-03-11,175.22,49.06,126.16,0.0,Salary Deduction
CTB00011106,POL0004341,2025-11-07,869.81,191.36,284.95,393.5,Salary Deduction
CTB00011107,POL0001460,2026-08-31,661.49,152.14,203.74,305.61,Credit Card
CTB00011108,POL0004199,2026-01-14,947.38,198.95,306.86,441.57,Online Banking
CTB00011109,POL0004254,2023-05-22,703.21,126.58,576.63,0.0,Credit Card
CTB00011110,POL0000580,2024-05-06,396.74,87.28,309.46,0.0,Auto-Debit
CTB00011111,POL0002258,2024-06-12,1950.62,351.11,479.85,1119.66,Auto-Debit
CTB00011112,POL0002768,2026-03-24,1701.55,340.31,1361.24,0.0,Credit Card
CTB00011113,POL0002747,2022-07-06,1545.31,231.8,288.97,1024.54,Salary Deduction
CTB00011114,POL0000805,2026-03-23,345.13,117.34,227.79,0.0,Auto-Debit
CTB00011115,POL0001132,2026-06-16,1559.31,467.79,1091.52,0.0,Credit Card
CTB00011116,POL0000190,2021-08-08,1848.24,443.58,1404.66,0.0,Salary Deduction
CTB00011117,POL0000001,2026-04-05,1104.53,231.95,253.05,619.53,Salary Deduction
CTB00011118,POL0000261,2024-09-25,1609.43,337.98,470.44,801.01,Online Banking
CTB00011119,POL0004058,2026-07-28,1597.61,255.62,603.9,738.09,Salary Deduction
CTB00011120,POL0002150,2026-01-05,1703.7,340.74,640.59,722.37,Credit Card
CTB00011121,POL0003404,2024-12-05,918.14,266.26,651.88,0.0,Credit Card
CTB00011122,POL0004706,2026-04-17,1304.71,443.6,301.39,559.72,Credit Card
CTB00011123,POL0003979,2026-08-27,387.48,85.25,302.23,0.0,Credit Card
CTB00011124,POL0000796,2026-04-11,1865.38,540.96,344.35,980.07,Salary Deduction
CTB00011125,POL0000131,2026-05-30,1196.1,251.18,944.92,0.0,Credit Card
CTB00011126,POL0001872,2026-06-24,1115.35,345.76,769.59,0.0,Credit Card
CTB00011127,POL0001261,2026-02-17,899.89,161.98,162.34,575.57,Credit Card
CTB00011128,POL0003319,2021-03-08,1178.94,341.89,837.05,0.0,Auto-Debit
CTB00011129,POL0002887,2023-08-18,842.25,210.56,221.09,410.6,Salary Deduction
CTB00011130,POL0001726,2024-11-08,1166.16,384.83,187.52,593.81,Salary Deduction
CTB00011131,POL0002107,2022-05-04,1987.81,477.07,1510.74,0.0,Salary Deduction
CTB00011132,POL0002907,2026-01-30,903.64,198.8,253.74,451.1,Auto-Debit
CTB00011133,POL0001894,2026-08-26,1759.73,387.14,480.41,892.18,Salary Deduction
CTB00011134,POL0001366,2023-12-09,1793.37,591.81,240.31,961.25,Online Banking
CTB00011135,POL0001669,2023-12-15,1847.64,314.1,1533.54,0.0,Online Banking
CTB00011136,POL0001207,2022-01-21,1386.98,305.14,1081.84,0.0,Credit Card
CTB00011137,POL0002889,2023-02-13,771.64,185.19,586.45,0.0,Credit Card
CTB00011138,POL0000887,2026-05-10,490.88,147.26,343.62,0.0,Auto-Debit
CTB00011139,POL0001863,2025-02-25,1527.8,397.23,305.25,825.32,Salary Deduction
CTB00011140,POL0004899,2022-07-30,1168.02,292.0,876.02,0.0,Credit Card
CTB00011141,POL0003105,2026-05-11,1888.78,509.97,1378.81,0.0,Online Banking
CTB00011142,POL0003397,2025-06-24,1145.25,332.12,813.13,0.0,Credit Card
CTB00011143,POL0004179,2024-09-19,970.57,339.7,630.87,0.0,Salary Deduction
CTB00011144,POL0003535,2026-05-10,309.51,65.0,244.51,0.0,Credit Card
CTB00011145,POL0004487,2023-03-31,1964.01,628.48,1335.53,0.0,Salary Deduction
CTB00011146,POL0002903,2021-05-16,995.62,169.26,190.06,636.3,Salary Deduction
CTB00011147,POL0000625,2025-08-22,914.72,237.83,676.89,0.0,Auto-Debit
CTB00011148,POL0001411,2026-09-01,800.49,272.17,528.32,0.0,Auto-Debit
CTB00011149,POL0003121,2025-10-13,1948.29,409.14,692.62,846.53,Credit Card
CTB00011150,POL0002275,2026-01-23,399.02,67.83,331.19,0.0,Online Banking
CTB00011151,POL0002364,2023-08-10,657.89,131.58,526.31,0.0,Online Banking
CTB00011152,POL0001356,2026-08-06,1472.23,412.22,1060.01,0.0,Auto-Debit
CTB00011153,POL0004336,2024-08-17,744.98,178.8,169.85,396.33,Salary Deduction
CTB00011154,POL0001030,2026-03-26,1683.49,387.2,570.37,725.92,Credit Card
CTB00011155,POL0003681,2026-02-26,172.9,29.39,143.51,0.0,Credit Card
CTB00011156,POL0000239,2024-01-13,618.3,111.29,507.01,0.0,Credit Card
CTB00011157,POL0002827,2024-12-04,890.19,302.66,587.53,0.0,Auto-Debit
CTB00011158,POL0004906,2026-08-23,1855.81,556.74,337.76,961.31,Online Banking
CTB00011159,POL0000119,2025-12-12,279.44,44.71,234.73,0.0,Online Banking
CTB00011160,POL0001620,2024-04-26,643.98,167.43,233.51,243.04,Salary Deduction
CTB00011161,POL0000066,2025-03-15,1262.57,391.4,871.17,0.0,Auto-Debit
CTB00011162,POL0004010,2026-08-17,1393.65,376.29,1017.36,0.0,Auto-Debit
CTB00011163,POL0000687,2021-11-01,1578.35,536.64,406.27,635.44,Credit Card
CTB00011164,POL0000505,2024-09-30,786.21,172.97,613.24,0.0,Auto-Debit
CTB00011165,POL0002833,2025-08-16,1012.52,172.13,840.39,0.0,Salary Deduction
CTB00011166,POL0002349,2025-10-08,107.22,27.88,34.12,45.22,Credit Card
CTB00011167,POL0002412,2026-05-18,1060.81,222.77,301.69,536.35,Salary Deduction
CTB00011168,POL0002035,2025-11-02,937.92,234.48,344.69,358.75,Auto-Debit
CTB00011169,POL0004240,2025-11-09,1323.25,410.21,913.04,0.0,Auto-Debit
CTB00011170,POL0000471,2023-06-20,992.39,178.63,813.76,0.0,Online Banking
CTB00011171,POL0001064,2026-01-26,373.89,67.3,306.59,0.0,Salary Deduction
CTB00011172,POL0002308,2025-09-17,1216.93,401.59,815.34,0.0,Salary Deduction
CTB00011173,POL0001234,2026-07-24,1572.9,471.87,1101.03,0.0,Online Banking
CTB00011174,POL0002529,2026-05-14,1064.79,319.44,745.35,0.0,Auto-Debit
CTB00011175,POL0000794,2025-11-18,1135.46,374.7,273.87,486.89,Online Banking
CTB00011176,POL0003973,2024-10-02,1915.44,517.17,1398.27,0.0,Salary Deduction
CTB00011177,POL0001431,2024-07-15,1475.47,472.15,411.36,591.96,Auto-Debit
CTB00011178,POL0000923,2025-11-06,1382.02,469.89,912.13,0.0,Online Banking
CTB00011179,POL0000184,2026-04-01,560.02,112.0,448.02,0.0,Salary Deduction
CTB00011180,POL0000076,2025-05-07,1236.42,272.01,964.41,0.0,Online Banking
CTB00011181,POL0002670,2025-01-25,1529.66,474.19,1055.47,0.0,Auto-Debit
CTB00011182,POL0002271,2026-06-14,1342.68,308.82,1033.86,0.0,Credit Card
CTB00011183,POL0001345,2026-08-16,803.74,152.71,234.37,416.66,Online Banking
CTB00011184,POL0000174,2026-09-02,1122.7,190.86,288.87,642.97,Online Banking
CTB00011185,POL0001805,2024-11-02,1839.05,441.37,405.33,992.35,Credit Card
CTB00011186,POL0001816,2022-10-03,413.24,90.91,128.93,193.4,Online Banking
CTB00011187,POL0003855,2025-08-24,418.2,96.19,322.01,0.0,Online Banking
CTB00011188,POL0001244,2024-10-27,123.29,19.73,44.53,59.03,Credit Card
CTB00011189,POL0000575,2026-05-24,927.43,185.49,200.32,541.62,Online Banking
CTB00011190,POL0004658,2023-01-11,135.7,25.78,50.56,59.36,Online Banking
CTB00011191,POL0003930,2025-06-04,413.09,144.58,118.14,150.37,Credit Card
CTB00011192,POL0002601,2024-07-30,1099.25,274.81,395.73,428.71,Online Banking
CTB00011193,POL0002427,2024-12-01,1501.63,375.41,1126.22,0.0,Credit Card
CTB00011194,POL0002809,2023-12-03,1029.31,277.91,751.4,0.0,Salary Deduction
CTB00011195,POL0000785,2026-07-13,763.07,160.24,289.36,313.47,Online Banking
CTB00011196,POL0004234,2024-02-16,641.44,192.43,121.23,327.78,Salary Deduction
CTB00011197,POL0001237,2024-05-02,117.55,18.81,98.74,0.0,Salary Deduction
CTB00011198,POL0004337,2026-04-20,271.26,84.09,187.17,0.0,Auto-Debit
CTB00011199,POL0003122,2025-02-01,239.74,52.74,187.0,0.0,Credit Card
CTB00011200,POL0000256,2025-01-28,1038.02,342.55,695.47,0.0,Salary Deduction
CTB00011201,POL0004432,2025-06-24,430.51,86.1,96.43,247.98,Online Banking
CTB00011202,POL0002446,2025-11-16,1136.8,272.83,319.67,544.3,Auto-Debit
CTB00011203,POL0001279,2024-03-11,536.42,96.56,193.54,246.32,Salary Deduction
CTB00011204,POL0001336,2026-01-23,1928.48,655.68,1272.8,0.0,Auto-Debit
CTB00011205,POL0002466,2026-01-18,562.57,129.39,433.18,0.0,Salary Deduction
CTB00011206,POL0001163,2026-03-07,646.61,168.12,478.49,0.0,Online Banking
CTB00011207,POL0003431,2026-07-17,769.5,192.38,577.12,0.0,Online Banking
CTB00011208,POL0004776,2025-08-11,764.13,198.67,565.46,0.0,Auto-Debit
CTB00011209,POL0000112,2022-08-26,917.91,284.55,183.67,449.69,Credit Card
CTB00011210,POL0003206,2022-11-15,908.36,227.09,327.01,354.26,Auto-Debit
CTB00011211,POL0000815,2023-09-29,523.39,109.91,186.07,227.41,Credit Card
CTB00011212,POL0003580,2024-07-10,1988.79,477.31,423.21,1088.27,Auto-Debit
CTB00011213,POL0000133,2026-06-01,1726.38,397.07,425.38,903.93,Credit Card
CTB00011214,POL0003100,2025-04-25,240.94,77.1,54.07,109.77,Salary Deduction
CTB00011215,POL0000437,2024-04-24,451.71,117.44,334.27,0.0,Salary Deduction
CTB00011216,POL0000359,2024-08-06,1040.07,228.82,811.25,0.0,Online Banking
CTB00011217,POL0001270,2026-02-06,1824.41,328.39,1496.02,0.0,Salary Deduction
CTB00011218,POL0001498,2025-07-19,1437.23,287.45,1149.78,0.0,Auto-Debit
CTB00011219,POL0000920,2024-06-19,1180.92,236.18,236.19,708.55,Online Banking
CTB00011220,POL0004398,2023-12-26,867.1,190.76,676.34,0.0,Auto-Debit
CTB00011221,POL0003142,2026-07-16,309.32,98.98,210.34,0.0,Credit Card
