policy_id,participant_id,product_name,product_category,has_pif,start_date,end_date,term_years,payment_mode,contribution_amount,status,agent_id,branch
POL0002778,PTP000978,Family Takaful - Retirement,Family,True,2024-07-29,2025-07-29,1,Quarterly,399.73,Active,AGT0065,Terengganu
POL0002779,PTP001120,Personal Accident Takaful,General,False,2021-12-23,2041-12-18,20,Annual,457.03,Active,AGT0028,Negeri Sembilan
POL0002780,PTP002665,Medical & Health Takaful,Family,False,2024-06-13,2029-06-12,5,Monthly,1772.92,Active,AGT0079,Kedah
POL0002781,PTP002156,Personal Accident Takaful,General,False,2022-06-29,2023-06-29,1,Semi-Annual,1650.52,Lapsed,AGT0016,Kuala Lumpur
POL0002782,PTP001816,Motor Takaful,General,False,2025-10-19,2040-10-15,15,Semi-Annual,920.6,Active,AGT0009,Pahang
POL0002783,PTP000779,Fire Takaful,General,False,2024-07-29,2039-07-26,15,Annual,1601.08,Lapsed,AGT0057,Kelantan
POL0002784,PTP001853,Family Takaful - Life Protection,Family,True,2023-06-09,2038-06-05,15,Quarterly,182.53,Cancelled,AGT0121,Melaka
POL0002785,PTP000347,Family Takaful - Retirement,Family,True,2022-01-17,2037-01-13,15,Quarterly,1482.44,Active,AGT0112,Perlis
POL0002786,PTP002904,Family Takaful - Education,Family,True,2024-02-02,2044-01-28,20,Quarterly,1767.89,Cancelled,AGT0068,Kedah
POL0002787,PTP001707,Family Takaful - Retirement,Family,True,2024-11-01,2025-11-01,1,Quarterly,915.05,Active,AGT0093,Labuan
POL0002788,PTP001942,Family Takaful - Life Protection,Family,True,2021-09-04,2036-08-31,15,Annual,183.21,Active,AGT0127,Melaka
POL0002789,PTP000353,Motor Takaful,General,False,2025-03-28,2035-03-26,10,Monthly,100.02,Active,AGT0040,Pahang
POL0002790,PTP001689,Fire Takaful,General,False,2023-04-09,2033-04-06,10,Annual,1858.07,Lapsed,AGT0115,Kedah
POL0002791,PTP002564,Personal Accident Takaful,General,False,2026-04-25,2041-04-21,15,Semi-Annual,983.15,Active,AGT0035,Kedah
POL0002792,PTP001220,Medical & Health Takaful,Family,False,2022-05-13,2032-05-10,10,Quarterly,721.87,Active,AGT0002,Perak
POL0002793,PTP002178,Fire Takaful,General,False,2022-11-01,2037-10-28,15,Annual,1645.98,Cancelled,AGT0047,Kedah
POL0002794,PTP002735,Medical & Health Takaful,Family,False,2026-05-15,2036-05-12,10,Annual,807.56,Active,AGT0065,Pahang
POL0002795,PTP002762,Personal Accident Takaful,General,False,2023-11-25,2024-11-24,1,Semi-Annual,507.01,Active,AGT0131,Kedah
POL0002796,PTP002479,Medical & Health Takaful,Family,False,2025-01-19,2045-01-14,20,Quarterly,748.16,Active,AGT0077,Sabah
POL0002797,PTP000743,Fire Takaful,General,False,2021-07-21,2041-07-16,20,Monthly,560.91,Active,AGT0067,Labuan
POL0002798,PTP001630,Family Takaful - Retirement,Family,True,2023-04-03,2043-03-29,20,Monthly,1340.06,Active,AGT0144,Putrajaya
POL0002799,PTP001578,Personal Accident Takaful,General,False,2022-11-05,2037-11-01,15,Quarterly,171.75,Active,AGT0085,Perak
POL0002800,PTP002128,Medical & Health Takaful,Family,False,2021-09-15,2031-09-13,10,Quarterly,1550.15,Active,AGT0069,Kedah
POL0002801,PTP000101,Family Takaful - Life Protection,Family,True,2026-03-25,2031-03-24,5,Semi-Annual,1120.77,Active,AGT0046,Melaka
POL0002802,PTP000249,Family Takaful - Life Protection,Family,True,2023-11-30,2043-11-25,20,Semi-Annual,1541.07,Active,AGT0132,Kelantan
POL0002803,PTP002878,Fire Takaful,General,False,2021-07-11,2041-07-06,20,Annual,1438.74,Active,AGT0066,Sabah
POL0002804,PTP001998,Family Takaful - Life Protection,Family,True,2024-06-12,2039-06-09,15,Monthly,1620.17,Active,AGT0115,Putrajaya
POL0002805,PTP000793,Medical & Health Takaful,Family,False,2021-12-15,2031-12-13,10,Monthly,1784.03,Lapsed,AGT0104,Sabah
POL0002806,PTP000267,Fire Takaful,General,False,2026-06-26,2031-06-25,5,Annual,787.27,Lapsed,AGT0061,Labuan
POL0002807,PTP000809,Family Takaful - Education,Family,True,2024-04-10,2025-04-10,1,Quarterly,1412.46,Matured,AGT0146,Johor
POL0002808,PTP001630,Medical & Health Takaful,Family,False,2025-08-29,2026-08-29,1,Semi-Annual,877.19,Lapsed,AGT0102,Perlis
POL0002809,PTP001965,Medical & Health Takaful,Family,False,2022-12-07,2023-12-07,1,Quarterly,1029.31,Active,AGT0146,Sabah
POL0002810,PTP000516,Family Takaful - Retirement,Family,True,2026-07-17,2041-07-13,15,Annual,1321.89,Active,AGT0117,Johor
POL0002811,PTP001608,Personal Accident Takaful,General,False,2025-12-21,2026-12-21,1,Semi-Annual,1293.84,Active,AGT0037,Pahang
POL0002812,PTP001869,Motor Takaful,General,False,2025-02-26,2030-02-25,5,Semi-Annual,424.95,Cancelled,AGT0129,Kuala Lumpur
POL0002813,PTP000107,Personal Accident Takaful,General,False,2023-02-14,2033-02-11,10,Quarterly,1529.01,Lapsed,AGT0062,Melaka
POL0002814,PTP001398,Family Takaful - Retirement,Family,True,2022-06-11,2032-06-08,10,Monthly,982.75,Cancelled,AGT0089,Pahang
POL0002815,PTP002122,Family Takaful - Life Protection,Family,True,2023-01-11,2024-01-11,1,Semi-Annual,1136.87,Active,AGT0024,Selangor
POL0002816,PTP001848,Personal Accident Takaful,General,False,2021-04-17,2036-04-13,15,Annual,939.61,Cancelled,AGT0051,Johor
POL0002817,PTP000859,Family Takaful - Education,Family,True,2025-05-22,2035-05-20,10,Quarterly,659.79,Active,AGT0076,Sabah
POL0002818,PTP001429,Family Takaful - Retirement,Family,True,2021-02-03,2026-02-02,5,Quarterly,1923.94,Active,AGT0045,Penang
POL0002819,PTP000136,Family Takaful - Education,Family,True,2022-10-20,2032-10-17,10,Annual,1898.49,Active,AGT0018,Negeri Sembilan
POL0002820,PTP002373,Motor Takaful,General,False,2025-01-07,2045-01-02,20,Annual,1537.78,Active,AGT0060,Johor
POL0002821,PTP002880,Personal Accident Takaful,General,False,2026-05-21,2027-05-21,1,Quarterly,752.73,Active,AGT0051,Sabah
POL0002822,PTP000169,Family Takaful - Education,Family,True,2023-12-25,2028-12-23,5,Semi-Annual,693.01,Active,AGT0050,Kelantan
POL0002823,PTP001929,Motor Takaful,General,False,2023-08-02,2038-07-29,15,Quarterly,1026.08,Active,AGT0077,Negeri Sembilan
POL0002824,PTP002947,Family Takaful - Retirement,Family,True,2022-04-25,2023-04-25,1,Quarterly,1340.31,Lapsed,AGT0106,Putrajaya
POL0002825,PTP000791,Motor Takaful,General,False,2022-07-26,2023-07-26,1,Monthly,785.16,Active,AGT0149,Negeri Sembilan
POL0002826,PTP000602,Motor Takaful,General,False,2022-07-29,2023-07-29,1,Quarterly,224.68,Active,AGT0068,Sarawak
POL0002827,PTP002631,Personal Accident Takaful,General,False,2024-10-29,2025-10-29,1,Annual,890.19,Active,AGT0044,Kuala Lumpur
POL0002828,PTP002359,Motor Takaful,General,False,2023-04-29,2043-04-24,20,Monthly,986.26,Active,AGT0005,Sarawak
POL0002829,PTP002096,Family Takaful - Life Protection,Family,True,2023-02-26,2043-02-21,20,Monthly,1525.57,Active,AGT0001,Terengganu
POL0002830,PTP002547,Family Takaful - Retirement,Family,True,2024-05-05,2039-05-02,15,Monthly,1969.31,Active,AGT0016,Kelantan
POL0002831,PTP002101,Family Takaful - Education,Family,True,2023-08-31,2024-08-30,1,Monthly,655.2,Active,AGT0084,Melaka
POL0002832,PTP001721,Motor Takaful,General,False,2021-03-11,2022-03-11,1,Quarterly,1617.52,Active,AGT0071,Sarawak
POL0002833,PTP000985,Medical & Health Takaful,Family,False,2021-01-04,2031-01-02,10,Quarterly,1012.52,Active,AGT0028,Johor
POL0002834,PTP001410,Family Takaful - Retirement,Family,True,2024-09-23,2044-09-18,20,Quarterly,1281.15,Active,AGT0122,Johor
POL0002835,PTP002443,Medical & Health Takaful,Family,False,2021-07-13,2041-07-08,20,Quarterly,1735.35,Active,AGT0017,Labuan
POL0002836,PTP002636,Medical & Health Takaful,Family,False,2024-07-22,2044-07-17,20,Semi-Annual,301.22,Cancelled,AGT0078,Sarawak
POL0002837,PTP001630,Family Takaful - Education,Family,True,2021-04-22,2022-04-22,1,Monthly,870.06,Active,AGT0022,Pahang
POL0002838,PTP002711,Family Takaful - Life Protection,Family,True,2025-09-02,2026-09-02,1,Semi-Annual,1266.93,Active,AGT0077,Terengganu
POL0002839,PTP002588,Personal Accident Takaful,General,False,2023-03-13,2033-03-10,10,Annual,1794.98,Active,AGT0016,Selangor
POL0002840,PTP002390,Medical & Health Takaful,Family,False,2021-05-17,2022-05-17,1,Semi-Annual,774.65,Active,AGT0008,Terengganu
POL0002841,PTP000903,Family Takaful - Life Protection,Family,True,2024-11-09,2039-11-06,15,Semi-Annual,1502.79,Active,AGT0144,Selangor
POL0002842,PTP001231,Motor Takaful,General,False,2026-07-23,2027-07-23,1,Semi-Annual,566.22,Active,AGT0085,Pahang
POL0002843,PTP001460,Family Takaful - Education,Family,True,2025-07-15,2045-07-10,20,Quarterly,1477.83,Lapsed,AGT0009,Pahang
POL0002844,PTP002616,Medical & Health Takaful,Family,False,2024-03-30,2025-03-30,1,Quarterly,207.08,Active,AGT0146,Johor
POL0002845,PTP002568,Family Takaful - Education,Family,True,2023-08-19,2043-08-14,20,Monthly,1305.7,Active,AGT0103,Labuan
POL0002846,PTP001805,Fire Takaful,General,False,2021-04-19,2041-04-14,20,Semi-Annual,1741.39,Active,AGT0130,Pahang
POL0002847,PTP002771,Motor Takaful,General,False,2025-04-01,2045-03-27,20,Monthly,1756.88,Active,AGT0049,Melaka
POL0002848,PTP000592,Motor Takaful,General,False,2021-02-27,2022-02-27,1,Quarterly,1993.4,Active,AGT0139,Pahang
POL0002849,PTP001983,Motor Takaful,General,False,2023-03-30,2043-03-25,20,Monthly,1444.36,Active,AGT0007,Sarawak
POL0002850,PTP001853,Medical & Health Takaful,Family,False,2023-04-25,2024-04-24,1,Semi-Annual,349.14,Cancelled,AGT0143,Perlis
POL0002851,PTP002322,Fire Takaful,General,False,2024-06-06,2044-06-01,20,Monthly,741.81,Active,AGT0134,Putrajaya
POL0002852,PTP002258,Family Takaful - Education,Family,True,2023-02-13,2033-02-10,10,Semi-Annual,1951.36,Active,AGT0031,Melaka
POL0002853,PTP000059,Family Takaful - Retirement,Family,True,2021-08-23,2022-08-23,1,Quarterly,1129.43,Lapsed,AGT0099,Penang
POL0002854,PTP002025,Family Takaful - Education,Family,True,2021-01-10,2022-01-10,1,Semi-Annual,1938.27,Active,AGT0028,Perak
POL0002855,PTP002794,Family Takaful - Life Protection,Family,True,2023-10-25,2043-10-20,20,Monthly,1854.22,Matured,AGT0150,Negeri Sembilan
POL0002856,PTP002779,Family Takaful - Retirement,Family,True,2022-11-09,2032-11-06,10,Quarterly,687.32,Active,AGT0099,Perak
POL0002857,PTP001324,Personal Accident Takaful,General,False,2025-01-19,2040-01-16,15,Semi-Annual,202.72,Active,AGT0040,Putrajaya
POL0002858,PTP000251,Family Takaful - Education,Family,True,2021-08-28,2041-08-23,20,Quarterly,421.97,Active,AGT0038,Melaka
POL0002859,PTP000442,Medical & Health Takaful,Family,False,2025-11-02,2026-11-02,1,Semi-Annual,265.83,Active,AGT0060,Sabah
POL0002860,PTP001027,Personal Accident Takaful,General,False,2021-06-04,2041-05-30,20,Semi-Annual,842.13,Matured,AGT0035,Perlis
POL0002861,PTP000313,Family Takaful - Life Protection,Family,True,2022-05-21,2037-05-17,15,Annual,1644.72,Cancelled,AGT0145,Negeri Sembilan
POL0002862,PTP002115,Family Takaful - Education,Family,True,2021-09-05,2022-09-05,1,Quarterly,200.18,Lapsed,AGT0057,Selangor
POL0002863,PTP000503,Medical & Health Takaful,Family,False,2026-02-06,2046-02-01,20,Semi-Annual,1659.9,Cancelled,AGT0100,Putrajaya
POL0002864,PTP001007,Family Takaful - Life Protection,Family,True,2023-06-26,2043-06-21,20,Quarterly,1467.61,Active,AGT0079,Johor
POL0002865,PTP001202,Family Takaful - Life Protection,Family,True,2024-06-12,2034-06-10,10,Quarterly,816.51,Active,AGT0130,Selangor
POL0002866,PTP001994,Family Takaful - Retirement,Family,True,2021-08-17,2031-08-15,10,Monthly,1963.74,Active,AGT0095,Selangor
POL0002867,PTP002519,Personal Accident Takaful,General,False,2024-01-13,2029-01-11,5,Monthly,1073.18,Active,AGT0060,Kelantan
POL0002868,PTP000625,Family Takaful - Retirement,Family,True,2025-12-31,2040-12-27,15,Monthly,399.3,Lapsed,AGT0126,Sabah
POL0002869,PTP001913,Family Takaful - Retirement,Family,True,2022-05-16,2023-05-16,1,Semi-Annual,1673.72,Active,AGT0090,Putrajaya
POL0002870,PTP002346,Motor Takaful,General,False,2021-12-11,2031-12-09,10,Monthly,712.17,Active,AGT0092,Terengganu
POL0002871,PTP000686,Motor Takaful,General,False,2025-10-04,2035-10-02,10,Semi-Annual,531.3,Active,AGT0025,Labuan
POL0002872,PTP000813,Family Takaful - Life Protection,Family,True,2024-06-05,2029-06-04,5,Annual,565.75,Matured,AGT0044,Kuala Lumpur
POL0002873,PTP002717,Family Takaful - Life Protection,Family,True,2021-04-03,2026-04-02,5,Annual,1253.58,Cancelled,AGT0099,Pahang
POL0002874,PTP000436,Fire Takaful,General,False,2023-09-27,2033-09-24,10,Semi-Annual,333.94,Active,AGT0126,Johor
POL0002875,PTP001001,Family Takaful - Education,Family,True,2024-04-06,2034-04-04,10,Annual,1919.67,Active,AGT0096,Kedah
POL0002876,PTP000249,Family Takaful - Life Protection,Family,True,2021-09-05,2026-09-04,5,Monthly,597.22,Active,AGT0004,Johor
POL0002877,PTP000464,Family Takaful - Life Protection,Family,True,2021-09-27,2031-09-25,10,Semi-Annual,877.37,Active,AGT0073,Kedah
POL0002878,PTP001905,Fire Takaful,General,False,2026-05-13,2046-05-08,20,Monthly,1371.88,Cancelled,AGT0096,Pahang
POL0002879,PTP002719,Motor Takaful,General,False,2022-07-20,2027-07-19,5,Annual,1788.55,Active,AGT0033,Perlis
POL0002880,PTP000218,Fire Takaful,General,False,2024-06-06,2044-06-01,20,Annual,959.44,Active,AGT0133,Putrajaya
POL0002881,PTP002851,Family Takaful - Life Protection,Family,True,2024-12-10,2039-12-07,15,Annual,1360.12,Active,AGT0079,Penang
POL0002882,PTP000261,Family Takaful - Life Protection,Family,True,2024-11-25,2025-11-25,1,Annual,1715.39,Lapsed,AGT0098,Putrajaya
POL0002883,PTP000688,Fire Takaful,General,False,2026-01-06,2041-01-02,15,Annual,420.5,Active,AGT0011,Putrajaya
POL0002884,PTP000464,Family Takaful - Education,Family,True,2024-03-03,2039-02-28,15,Semi-Annual,662.65,Active,AGT0033,Kuala Lumpur
POL0002885,PTP000390,Family Takaful - Education,Family,True,2022-08-13,2037-08-09,15,Monthly,1638.39,Lapsed,AGT0037,Perak
POL0002886,PTP002866,Family Takaful - Retirement,Family,True,2023-07-05,2028-07-03,5,Quarterly,1315.45,Active,AGT0142,Penang
POL0002887,PTP001248,Family Takaful - Life Protection,Family,True,2023-05-20,2024-05-19,1,Monthly,842.25,Active,AGT0104,Labuan
POL0002888,PTP001260,Fire Takaful,General,False,2024-06-13,2039-06-10,15,Monthly,1185.32,Active,AGT0029,Pahang
POL0002889,PTP000279,Personal Accident Takaful,General,False,2022-03-27,2023-03-27,1,Annual,771.64,Active,AGT0150,Kuala Lumpur
POL0002890,PTP000808,Medical & Health Takaful,Family,False,2022-04-27,2032-04-24,10,Annual,1312.01,Active,AGT0103,Negeri Sembilan
POL0002891,PTP000534,Family Takaful - Life Protection,Family,True,2025-07-10,2030-07-09,5,Semi-Annual,1461.61,Active,AGT0131,Negeri Sembilan
POL0002892,PTP002914,Medical & Health Takaful,Family,False,2023-04-26,2038-04-22,15,Semi-Annual,184.92,Active,AGT0142,Labuan
POL0002893,PTP001419,Personal Accident Takaful,General,False,2021-04-16,2041-04-11,20,Semi-Annual,1356.61,Active,AGT0118,Penang
POL0002894,PTP000277,Personal Accident Takaful,General,False,2026-08-01,2046-07-27,20,Semi-Annual,553.43,Active,AGT0016,Perak
POL0002895,PTP001997,Personal Accident Takaful,General,False,2023-12-03,2043-11-28,20,Quarterly,1224.64,Active,AGT0060,Putrajaya
POL0002896,PTP002489,Personal Accident Takaful,General,False,2023-04-20,2038-04-16,15,Monthly,809.97,Active,AGT0138,Kelantan
POL0002897,PTP001879,Family Takaful - Education,Family,True,2022-05-05,2042-04-30,20,Annual,1071.85,Active,AGT0044,Labuan
POL0002898,PTP002937,Medical & Health Takaful,Family,False,2023-06-22,2033-06-19,10,Annual,1656.08,Active,AGT0107,Putrajaya
POL0002899,PTP002122,Fire Takaful,General,False,2024-04-09,2034-04-07,10,Annual,1415.51,Matured,AGT0063,Johor
POL0002900,PTP002624,Motor Takaful,General,False,2022-03-05,2032-03-02,10,Semi-Annual,860.02,Matured,AGT0031,Sarawak
POL0002901,PTP001373,Family Takaful - Retirement,Family,True,2024-12-12,2034-12-10,10,Annual,1340.66,Active,AGT0008,Putrajaya
POL0002902,PTP002463,Personal Accident Takaful,General,False,2021-09-07,2036-09-03,15,Monthly,1792.2,Lapsed,AGT0096,Pahang
POL0002903,PTP000863,Family Takaful - Education,Family,True,2021-03-22,2022-03-22,1,Monthly,995.62,Lapsed,AGT0068,Johor
POL0002904,PTP000620,Medical & Health Takaful,Family,False,2022-12-06,2032-12-03,10,Monthly,1196.11,Active,AGT0148,Terengganu
POL0002905,PTP001565,Medical & Health Takaful,Family,False,2022-06-05,2032-06-02,10,Semi-Annual,151.92,Active,AGT0042,Pahang
POL0002906,PTP000429,Medical & Health Takaful,Family,False,2026-04-06,2036-04-03,10,Semi-Annual,1287.58,Active,AGT0040,Kelantan
POL0002907,PTP001262,Family Takaful - Life Protection,Family,True,2024-01-10,2029-01-08,5,Quarterly,903.64,Active,AGT0035,Perak
POL0002908,PTP000097,Family Takaful - Life Protection,Family,True,2022-06-05,2023-06-05,1,Monthly,586.64,Active,AGT0147,Kelantan
POL0002909,PTP000172,Medical & Health Takaful,Family,False,2022-10-26,2037-10-22,15,Monthly,713.89,Cancelled,AGT0028,Melaka
POL0002910,PTP002104,Medical & Health Takaful,Family,False,2025-09-14,2026-09-14,1,Annual,1264.67,Cancelled,AGT0113,Sabah
POL0002911,PTP001532,Family Takaful - Education,Family,True,2021-08-14,2041-08-09,20,Quarterly,515.32,Cancelled,AGT0147,Pahang
POL0002912,PTP001597,Fire Takaful,General,False,2023-03-11,2028-03-09,5,Monthly,165.46,Active,AGT0089,Kuala Lumpur
POL0002913,PTP001626,Motor Takaful,General,False,2025-05-10,2026-05-10,1,Semi-Annual,1362.4,Matured,AGT0134,Melaka
POL0002914,PTP001117,Fire Takaful,General,False,2024-12-09,2029-12-08,5,Semi-Annual,473.97,Active,AGT0068,Penang
POL0002915,PTP000424,Fire Takaful,General,False,2021-04-22,2022-04-22,1,Quarterly,1599.79,Active,AGT0146,Kelantan
POL0002916,PTP002014,Medical & Health Takaful,Family,False,2021-05-20,2031-05-18,10,Annual,164.03,Active,AGT0048,Johor
POL0002917,PTP001486,Family Takaful - Education,Family,True,2026-03-25,2036-03-22,10,Annual,292.99,Active,AGT0046,Perlis
POL0002918,PTP000113,Family Takaful - Retirement,Family,True,2025-10-29,2035-10-27,10,Semi-Annual,506.99,Active,AGT0055,Melaka
POL0002919,PTP000730,Family Takaful - Life Protection,Family,True,2021-05-15,2036-05-11,15,Semi-Annual,1662.28,Active,AGT0012,Putrajaya
POL0002920,PTP001874,Family Takaful - Life Protection,Family,True,2022-11-11,2027-11-10,5,Semi-Annual,1144.65,Active,AGT0086,Sarawak
POL0002921,PTP001640,Medical & Health Takaful,Family,False,2024-04-15,2029-04-14,5,Annual,1104.44,Active,AGT0125,Kelantan
POL0002922,PTP002831,Fire Takaful,General,False,2026-04-14,2046-04-09,20,Quarterly,927.93,Matured,AGT0133,Kuala Lumpur
POL0002923,PTP000484,Family Takaful - Education,Family,True,2021-09-19,2026-09-18,5,Semi-Annual,114.52,Active,AGT0149,Perak
POL0002924,PTP000852,Motor Takaful,General,False,2023-07-01,2033-06-28,10,Quarterly,1851.47,Active,AGT0120,Labuan
POL0002925,PTP001374,Family Takaful - Education,Family,True,2024-01-10,2034-01-07,10,Monthly,1601.53,Active,AGT0062,Sabah
POL0002926,PTP001082,Family Takaful - Retirement,Family,True,2025-06-23,2045-06-18,20,Monthly,538.18,Active,AGT0029,Sabah
POL0002927,PTP001713,Family Takaful - Education,Family,True,2025-06-11,2035-06-09,10,Semi-Annual,683.52,Active,AGT0150,Kedah
POL0002928,PTP000805,Fire Takaful,General,False,2026-04-05,2027-04-05,1,Semi-Annual,307.94,Active,AGT0020,Kelantan
POL0002929,PTP002510,Personal Accident Takaful,General,False,2021-05-23,2031-05-21,10,Annual,973.48,Active,AGT0039,Perlis
POL0002930,PTP002712,Personal Accident Takaful,General,False,2025-02-11,2035-02-09,10,Monthly,622.82,Lapsed,AGT0068,Sarawak
POL0002931,PTP002005,Medical & Health Takaful,Family,False,2021-05-16,2026-05-15,5,Annual,1254.99,Active,AGT0009,Pahang
POL0002932,PTP000044,Family Takaful - Life Protection,Family,True,2024-08-09,2039-08-06,15,Quarterly,1568.11,Active,AGT0116,Sabah
POL0002933,PTP001124,Medical & Health Takaful,Family,False,2024-01-05,2034-01-02,10,Annual,1965.22,Active,AGT0138,Terengganu
POL0002934,PTP000354,Family Takaful - Education,Family,True,2021-05-09,2036-05-05,15,Annual,674.44,Lapsed,AGT0046,Sabah
POL0002935,PTP002758,Medical & Health Takaful,Family,False,2026-06-11,2046-06-06,20,Monthly,189.0,Active,AGT0126,Pahang
POL0002936,PTP000468,Family Takaful - Life Protection,Family,True,2024-11-24,2044-11-19,20,Annual,1437.28,Active,AGT0149,Penang
POL0002937,PTP001661,Motor Takaful,General,False,2024-04-07,2029-04-06,5,Quarterly,1537.38,Matured,AGT0037,Terengganu
POL0002938,PTP001011,Motor Takaful,General,False,2023-11-20,2024-11-19,1,Semi-Annual,1126.32,Lapsed,AGT0123,Kelantan
POL0002939,PTP000355,Medical & Health Takaful,Family,False,2025-07-18,2035-07-16,10,Quarterly,1375.29,Active,AGT0067,Terengganu
POL0002940,PTP002134,Personal Accident Takaful,General,False,2023-08-23,2038-08-19,15,Annual,894.13,Active,AGT0056,Kedah
POL0002941,PTP002716,Family Takaful - Retirement,Family,True,2021-07-15,2041-07-10,20,Quarterly,441.99,Active,AGT0056,Kelantan
POL0002942,PTP002604,Family Takaful - Education,Family,True,2024-12-11,2044-12-06,20,Annual,405.89,Active,AGT0104,Kelantan
