transaction_id,agent_id,policy_id,transaction_type,transaction_date,commission_rate,commission_amount_shareholders_fund
AGX00003781,AGT0121,POL0001140,Renewal,2026-09-08,0.2,342.1
AGX00003782,AGT0048,POL0000103,Renewal,2024-09-21,0.24,204.33
AGX00003783,AGT0115,POL0003141,Renewal,2023-08-16,0.12,67.04
AGX00003784,AGT0077,POL0000460,Renewal,2024-05-13,0.17,11.19
AGX00003785,AGT0017,POL0003022,Renewal,2026-01-26,0.24,378.13
AGX00003786,AGT0036,POL0004804,New Business,2024-11-27,0.1,111.16
AGX00003787,AGT0068,POL0000853,Renewal,2025-01-19,0.22,424.52
AGX00003788,AGT0022,POL0002448,New Business,2026-02-07,0.24,358.95
AGX00003789,AGT0087,POL0000138,New Business,2024-05-27,0.19,91.61
AGX00003790,AGT0130,POL0004128,New Business,2025-01-03,0.24,161.75
AGX00003791,AGT0138,POL0000014,Renewal,2026-04-01,0.24,32.93
AGX00003792,AGT0148,POL0000575,Renewal,2026-05-26,0.24,222.58
AGX00003793,AGT0080,POL0001741,Renewal,2023-11-28,0.19,373.67
AGX00003794,AGT0114,POL0004590,Renewal,2023-12-29,0.12,228.81
AGX00003795,AGT0024,POL0000924,Renewal,2023-10-31,0.15,258.01
AGX00003796,AGT0133,POL0003114,Renewal,2025-06-18,0.21,65.28
AGX00003797,AGT0012,POL0002209,Renewal,2026-08-07,0.18,99.35
AGX00003798,AGT0076,POL0003865,New Business,2025-04-01,0.15,291.09
AGX00003799,AGT0017,POL0004041,Renewal,2025-11-29,0.17,154.38
AGX00003800,AGT0093,POL0001917,Renewal,2026-03-20,0.21,97.0
AGX00003801,AGT0147,POL0000963,New Business,2026-01-22,0.2,215.21
AGX00003802,AGT0054,POL0002048,Renewal,2026-07-21,0.06,66.62
AGX00003803,AGT0043,POL0000078,Renewal,2026-08-21,0.18,175.37
AGX00003804,AGT0083,POL0001505,Renewal,2024-11-05,0.23,38.7
AGX00003805,AGT0092,POL0000671,New Business,2023-08-08,0.15,85.91
AGX00003806,AGT0087,POL0002384,New Business,2026-09-04,0.23,319.27
AGX00003807,AGT0133,POL0001650,New Business,2026-08-20,0.18,261.26
AGX00003808,AGT0114,POL0003650,Renewal,2026-02-08,0.05,73.16
AGX00003809,AGT0104,POL0002805,New Business,2022-03-30,0.21,374.65
AGX00003810,AGT0107,POL0003069,New Business,2024-01-23,0.19,225.51
AGX00003811,AGT0101,POL0002535,New Business,2024-01-21,0.21,376.27
AGX00003812,AGT0084,POL0002611,Renewal,2024-09-01,0.21,132.39
AGX00003813,AGT0136,POL0003797,Renewal,2025-03-03,0.17,165.03
AGX00003814,AGT0138,POL0001501,New Business,2023-01-28,0.23,371.74
AGX00003815,AGT0033,POL0003206,New Business,2025-02-10,0.14,127.17
AGX00003816,AGT0132,POL0000796,New Business,2026-02-01,0.11,205.19
AGX00003817,AGT0022,POL0001585,New Business,2025-06-24,0.1,139.77
AGX00003818,AGT0102,POL0004217,Renewal,2024-05-05,0.15,189.62
AGX00003819,AGT0083,POL0003812,New Business,2023-08-24,0.11,185.8
AGX00003820,AGT0011,POL0001019,Renewal,2025-11-27,0.1,113.71
AGX00003821,AGT0046,POL0002363,New Business,2021-03-19,0.07,32.89
AGX00003822,AGT0084,POL0003508,Renewal,2026-04-27,0.23,292.61
AGX00003823,AGT0079,POL0002605,Renewal,2025-11-25,0.24,355.44
AGX00003824,AGT0046,POL0004644,New Business,2024-11-24,0.14,103.86
AGX00003825,AGT0033,POL0000437,Renewal,2024-04-29,0.19,85.82
AGX00003826,AGT0043,POL0004495,New Business,2022-09-22,0.13,24.33
AGX00003827,AGT0093,POL0001983,Renewal,2023-06-13,0.1,127.88
AGX00003828,AGT0145,POL0002408,New Business,2026-04-08,0.12,79.58
AGX00003829,AGT0104,POL0001750,New Business,2026-03-21,0.09,49.82
AGX00003830,AGT0125,POL0003709,New Business,2023-03-26,0.2,166.07
AGX00003831,AGT0133,POL0003873,Renewal,2025-02-20,0.05,28.62
AGX00003832,AGT0014,POL0001725,Renewal,2026-02-03,0.24,230.38
AGX00003833,AGT0023,POL0002275,Renewal,2025-09-27,0.21,83.79
AGX00003834,AGT0005,POL0003914,Renewal,2024-01-19,0.18,177.58
AGX00003835,AGT0130,POL0000328,New Business,2025-08-23,0.12,102.06
AGX00003836,AGT0080,POL0003343,New Business,2023-03-13,0.1,81.54
AGX00003837,AGT0011,POL0003553,New Business,2024-06-24,0.16,115.45
AGX00003838,AGT0106,POL0004110,Renewal,2023-10-13,0.13,188.87
AGX00003839,AGT0034,POL0001573,New Business,2026-07-24,0.22,274.85
AGX00003840,AGT0064,POL0004827,Renewal,2025-01-01,0.11,112.7
AGX00003841,AGT0061,POL0002087,New Business,2025-12-21,0.13,92.63
AGX00003842,AGT0095,POL0003244,Renewal,2025-05-29,0.22,275.63
AGX00003843,AGT0009,POL0001654,Renewal,2021-05-01,0.18,330.64
AGX00003844,AGT0064,POL0003352,New Business,2023-03-19,0.18,47.28
AGX00003845,AGT0039,POL0002673,New Business,2025-02-05,0.2,70.92
AGX00003846,AGT0053,POL0002348,Renewal,2026-09-11,0.23,138.13
AGX00003847,AGT0147,POL0004073,Renewal,2026-06-22,0.07,100.89
AGX00003848,AGT0110,POL0000770,Renewal,2023-05-28,0.18,349.3
AGX00003849,AGT0092,POL0000847,Renewal,2022-01-02,0.18,98.4
AGX00003850,AGT0102,POL0001440,New Business,2024-10-30,0.07,63.04
AGX00003851,AGT0070,POL0002989,New Business,2025-11-22,0.15,40.32
AGX00003852,AGT0027,POL0004652,New Business,2026-08-29,0.11,148.33
AGX00003853,AGT0108,POL0004084,New Business,2026-09-07,0.23,436.68
AGX00003854,AGT0109,POL0000855,Renewal,2024-10-08,0.09,98.33
AGX00003855,AGT0148,POL0000071,Renewal,2026-08-13,0.22,156.03
AGX00003856,AGT0110,POL0000255,New Business,2025-03-29,0.09,131.66
AGX00003857,AGT0121,POL0000397,Renewal,2024-12-18,0.17,149.85
AGX00003858,AGT0079,POL0002000,New Business,2025-12-13,0.14,86.92
AGX00003859,AGT0106,POL0001026,Renewal,2026-03-02,0.2,325.09
AGX00003860,AGT0090,POL0004680,Renewal,2025-08-27,0.2,126.86
AGX00003861,AGT0055,POL0001157,Renewal,2026-07-13,0.11,41.87
AGX00003862,AGT0100,POL0002863,Renewal,2026-07-31,0.2,331.98
AGX00003863,AGT0080,POL0001741,New Business,2024-09-08,0.08,157.34
AGX00003864,AGT0002,POL0003717,New Business,2023-12-09,0.13,247.46
AGX00003865,AGT0064,POL0001676,Renewal,2022-09-19,0.18,119.45
AGX00003866,AGT0108,POL0003549,New Business,2026-02-10,0.22,273.05
AGX00003867,AGT0131,POL0001604,Renewal,2025-10-29,0.18,327.45
AGX00003868,AGT0121,POL0001671,Renewal,2026-09-09,0.25,302.38
AGX00003869,AGT0124,POL0000512,Renewal,2026-08-21,0.13,18.21
AGX00003870,AGT0072,POL0004371,Renewal,2023-01-17,0.14,246.07
AGX00003871,AGT0110,POL0000701,New Business,2023-01-07,0.12,78.33
AGX00003872,AGT0058,POL0002547,Renewal,2025-12-10,0.12,144.66
AGX00003873,AGT0086,POL0001517,New Business,2022-12-24,0.11,219.31
AGX00003874,AGT0046,POL0001651,Renewal,2024-03-13,0.05,34.73
AGX00003875,AGT0053,POL0004716,Renewal,2025-01-13,0.2,198.01
AGX00003876,AGT0095,POL0001906,New Business,2026-07-18,0.08,72.23
AGX00003877,AGT0055,POL0004892,Renewal,2026-06-20,0.14,111.71
AGX00003878,AGT0023,POL0000077,New Business,2022-08-22,0.1,81.76
AGX00003879,AGT0019,POL0002011,Renewal,2026-06-28,0.07,125.61
AGX00003880,AGT0025,POL0004485,Renewal,2025-05-14,0.12,133.31
AGX00003881,AGT0061,POL0002806,Renewal,2026-08-18,0.06,47.24
AGX00003882,AGT0102,POL0004822,Renewal,2026-07-08,0.11,198.98
AGX00003883,AGT0141,POL0003056,Renewal,2025-10-01,0.06,110.9
AGX00003884,AGT0078,POL0003407,New Business,2026-08-18,0.22,348.2
AGX00003885,AGT0086,POL0001253,Renewal,2026-08-09,0.09,48.92
AGX00003886,AGT0053,POL0001234,Renewal,2026-08-27,0.13,204.48
AGX00003887,AGT0145,POL0001510,Renewal,2026-02-17,0.14,260.85
AGX00003888,AGT0049,POL0002141,Renewal,2026-01-29,0.23,383.99
AGX00003889,AGT0131,POL0002628,Renewal,2026-06-13,0.14,205.65
AGX00003890,AGT0150,POL0002927,Renewal,2025-11-29,0.21,143.54
AGX00003891,AGT0105,POL0000419,Renewal,2026-05-10,0.11,24.36
AGX00003892,AGT0120,POL0003931,New Business,2026-06-27,0.06,49.49
AGX00003893,AGT0025,POL0003652,New Business,2025-07-15,0.11,23.95
AGX00003894,AGT0118,POL0002332,New Business,2025-11-06,0.11,167.6
AGX00003895,AGT0033,POL0000584,Renewal,2024-06-14,0.17,98.07
AGX00003896,AGT0070,POL0004273,Renewal,2023-02-28,0.07,15.55
AGX00003897,AGT0070,POL0004273,Renewal,2022-10-31,0.25,55.55
AGX00003898,AGT0018,POL0000994,Renewal,2026-08-16,0.19,372.23
AGX00003899,AGT0038,POL0001356,Renewal,2026-07-21,0.11,161.95
AGX00003900,AGT0030,POL0000655,Renewal,2025-10-18,0.12,169.19
AGX00003901,AGT0008,POL0000624,Renewal,2026-01-05,0.18,15.23
AGX00003902,AGT0033,POL0004507,Renewal,2026-09-05,0.12,211.91
AGX00003903,AGT0011,POL0000092,Renewal,2026-06-27,0.07,139.9
AGX00003904,AGT0069,POL0000449,Renewal,2026-09-09,0.1,161.33
AGX00003905,AGT0074,POL0004138,Renewal,2022-11-01,0.08,132.65
AGX00003906,AGT0084,POL0000927,Renewal,2023-09-08,0.18,25.95
AGX00003907,AGT0130,POL0004301,New Business,2026-08-08,0.08,124.18
AGX00003908,AGT0089,POL0001013,New Business,2025-12-25,0.15,21.66
AGX00003909,AGT0038,POL0003180,New Business,2023-01-09,0.11,200.46
AGX00003910,AGT0137,POL0002310,New Business,2023-07-05,0.06,117.36
AGX00003911,AGT0136,POL0001578,Renewal,2026-02-12,0.21,344.32
AGX00003912,AGT0106,POL0001026,New Business,2026-02-03,0.15,243.81
AGX00003913,AGT0082,POL0002130,New Business,2023-06-16,0.08,100.77
AGX00003914,AGT0127,POL0001355,Renewal,2024-03-29,0.06,55.49
AGX00003915,AGT0115,POL0001797,New Business,2022-01-27,0.16,292.73
AGX00003916,AGT0140,POL0003371,Renewal,2025-11-13,0.15,54.44
AGX00003917,AGT0085,POL0001337,Renewal,2024-06-04,0.11,175.41
AGX00003918,AGT0134,POL0003492,New Business,2025-09-15,0.12,195.29
AGX00003919,AGT0093,POL0003356,New Business,2026-07-25,0.08,147.55
AGX00003920,AGT0102,POL0000663,New Business,2023-10-20,0.14,198.87
AGX00003921,AGT0027,POL0002043,Renewal,2025-03-24,0.17,28.14
AGX00003922,AGT0004,POL0001504,Renewal,2024-11-16,0.06,77.96
AGX00003923,AGT0047,POL0003149,Renewal,2026-07-25,0.22,205.08
AGX00003924,AGT0068,POL0002409,New Business,2026-02-24,0.15,55.49
AGX00003925,AGT0136,POL0003339,Renewal,2026-07-19,0.19,29.28
AGX00003926,AGT0023,POL0003378,Renewal,2024-05-27,0.19,34.2
AGX00003927,AGT0137,POL0003662,Renewal,2023-06-12,0.22,160.1
AGX00003928,AGT0118,POL0003197,Renewal,2022-06-19,0.17,111.06
AGX00003929,AGT0016,POL0002566,New Business,2024-02-29,0.13,230.05
AGX00003930,AGT0140,POL0003054,Renewal,2024-12-06,0.14,107.93
AGX00003931,AGT0055,POL0000904,New Business,2025-09-02,0.1,90.69
AGX00003932,AGT0027,POL0000117,Renewal,2026-05-09,0.24,295.3
AGX00003933,AGT0097,POL0001323,Renewal,2023-07-12,0.17,162.18
AGX00003934,AGT0006,POL0000884,Renewal,2025-05-04,0.2,53.69
AGX00003935,AGT0058,POL0003086,New Business,2025-10-07,0.08,114.32
AGX00003936,AGT0103,POL0001064,Renewal,2026-07-21,0.11,41.13
AGX00003937,AGT0040,POL0003479,New Business,2024-10-29,0.1,140.38
AGX00003938,AGT0084,POL0002831,Renewal,2023-12-19,0.24,157.25
AGX00003939,AGT0011,POL0001185,Renewal,2023-04-07,0.21,206.71
AGX00003940,AGT0080,POL0001872,Renewal,2026-01-01,0.24,267.68
AGX00003941,AGT0023,POL0001448,Renewal,2024-03-16,0.15,242.1
AGX00003942,AGT0016,POL0001705,New Business,2026-05-12,0.15,18.14
AGX00003943,AGT0117,POL0002960,Renewal,2022-06-28,0.11,201.25
AGX00003944,AGT0048,POL0003458,New Business,2025-09-15,0.14,96.74
AGX00003945,AGT0020,POL0000509,Renewal,2023-12-29,0.21,285.18
AGX00003946,AGT0147,POL0002056,New Business,2025-08-18,0.15,231.42
AGX00003947,AGT0042,POL0001568,Renewal,2023-02-18,0.07,40.87
AGX00003948,AGT0071,POL0004272,Renewal,2026-06-22,0.22,336.14
AGX00003949,AGT0130,POL0002865,Renewal,2024-09-16,0.08,65.32
AGX00003950,AGT0107,POL0001940,New Business,2024-11-02,0.18,248.45
AGX00003951,AGT0142,POL0002373,New Business,2025-02-28,0.09,7.91
AGX00003952,AGT0055,POL0002550,New Business,2025-06-23,0.25,421.71
AGX00003953,AGT0037,POL0002885,Renewal,2024-03-14,0.23,376.83
AGX00003954,AGT0049,POL0004664,Renewal,2025-01-01,0.24,184.56
AGX00003955,AGT0114,POL0000276,Renewal,2026-08-25,0.1,105.17
AGX00003956,AGT0011,POL0002114,New Business,2024-08-19,0.08,136.14
AGX00003957,AGT0044,POL0001229,Renewal,2025-08-22,0.08,135.52
AGX00003958,AGT0052,POL0003452,New Business,2026-08-03,0.1,49.93
AGX00003959,AGT0044,POL0003996,Renewal,2026-03-09,0.14,113.67
AGX00003960,AGT0047,POL0003149,New Business,2026-07-07,0.22,205.08
AGX00003961,AGT0077,POL0002823,Renewal,2026-08-03,0.21,215.48
AGX00003962,AGT0076,POL0001023,Renewal,2025-10-20,0.14,274.65
AGX00003963,AGT0130,POL0003666,New Business,2026-06-24,0.11,98.53
AGX00003964,AGT0098,POL0003679,Renewal,2025-09-10,0.11,43.79
AGX00003965,AGT0036,POL0000274,New Business,2023-06-10,0.15,136.86
AGX00003966,AGT0096,POL0001711,New Business,2022-04-29,0.22,305.73
AGX00003967,AGT0024,POL0001694,Renewal,2024-08-05,0.21,349.7
AGX00003968,AGT0128,POL0000611,New Business,2023-04-16,0.11,158.43
AGX00003969,AGT0041,POL0002085,New Business,2026-06-08,0.14,81.22
AGX00003970,AGT0077,POL0001261,Renewal,2026-02-28,0.17,152.98
AGX00003971,AGT0105,POL0003405,Renewal,2024-09-27,0.13,57.67
AGX00003972,AGT0141,POL0003445,New Business,2026-02-22,0.24,412.68
AGX00003973,AGT0150,POL0000145,New Business,2025-10-19,0.15,61.6
AGX00003974,AGT0088,POL0001649,New Business,2023-09-29,0.19,154.91
AGX00003975,AGT0026,POL0003415,Renewal,2023-11-05,0.07,29.58
AGX00003976,AGT0116,POL0004918,Renewal,2026-06-23,0.12,218.59
AGX00003977,AGT0030,POL0001042,New Business,2024-05-23,0.14,42.02
AGX00003978,AGT0148,POL0000168,New Business,2024-10-13,0.09,79.24
AGX00003979,AGT0013,POL0001848,Renewal,2026-08-25,0.24,246.21
AGX00003980,AGT0057,POL0002063,Renewal,2022-12-06,0.2,267.62
AGX00003981,AGT0150,POL0001639,Renewal,2025-09-04,0.19,297.36
AGX00003982,AGT0136,POL0002774,Renewal,2024-01-30,0.24,68.07
AGX00003983,AGT0063,POL0003278,Renewal,2026-07-22,0.11,51.6
AGX00003984,AGT0100,POL0001394,New Business,2025-12-08,0.19,62.06
AGX00003985,AGT0032,POL0001482,Renewal,2023-09-29,0.18,313.96
AGX00003986,AGT0126,POL0002874,Renewal,2026-06-03,0.19,63.45
AGX00003987,AGT0011,POL0002410,Renewal,2024-07-27,0.2,273.79
AGX00003988,AGT0114,POL0004985,Renewal,2024-12-14,0.14,136.72
AGX00003989,AGT0056,POL0001841,Renewal,2026-04-18,0.22,329.72
AGX00003990,AGT0079,POL0004375,Renewal,2026-09-03,0.13,57.13
AGX00003991,AGT0005,POL0001732,Renewal,2026-07-13,0.18,95.72
AGX00003992,AGT0073,POL0000090,New Business,2024-04-14,0.2,45.54
AGX00003993,AGT0108,POL0001862,Renewal,2026-08-10,0.11,128.18
AGX00003994,AGT0109,POL0000196,New Business,2026-02-14,0.16,208.81
AGX00003995,AGT0073,POL0004397,Renewal,2026-08-30,0.18,49.08
AGX00003996,AGT0079,POL0000581,Renewal,2026-05-05,0.25,96.28
AGX00003997,AGT0027,POL0000015,New Business,2025-03-29,0.17,110.79
AGX00003998,AGT0117,POL0004219,New Business,2025-10-10,0.06,67.68
AGX00003999,AGT0048,POL0003473,New Business,2026-01-18,0.16,132.28
AGX00004000,AGT0007,POL0003756,Renewal,2025-07-27,0.22,18.57
AGX00004001,AGT0033,POL0003240,New Business,2026-08-08,0.12,165.98
AGX00004002,AGT0037,POL0001164,Renewal,2025-12-01,0.24,390.18
AGX00004003,AGT0115,POL0003889,New Business,2025-06-16,0.14,239.35
AGX00004004,AGT0101,POL0003766,New Business,2026-08-25,0.24,323.02
AGX00004005,AGT0079,POL0003816,Renewal,2025-04-17,0.14,69.8
AGX00004006,AGT0086,POL0004276,Renewal,2026-08-08,0.05,84.99
AGX00004007,AGT0063,POL0004056,Renewal,2025-06-02,0.1,82.52
AGX00004008,AGT0060,POL0001080,New Business,2024-04-24,0.24,224.56
AGX00004009,AGT0092,POL0000763,New Business,2026-08-13,0.22,152.46
AGX00004010,AGT0051,POL0004467,Renewal,2026-07-24,0.14,264.01
AGX00004011,AGT0107,POL0001940,New Business,2026-08-26,0.06,82.82
AGX00004012,AGT0082,POL0004134,Renewal,2026-05-08,0.19,19.91
AGX00004013,AGT0068,POL0002208,Renewal,2022-03-31,0.19,55.19
AGX00004014,AGT0101,POL0001211,New Business,2026-09-06,0.06,104.21
AGX00004015,AGT0134,POL0000293,Renewal,2023-10-25,0.07,21.37
AGX00004016,AGT0018,POL0004212,Renewal,2026-06-05,0.14,257.28
AGX00004017,AGT0038,POL0000482,Renewal,2026-03-28,0.14,134.65
AGX00004018,AGT0048,POL0001805,Renewal,2026-09-01,0.22,404.59
AGX00004019,AGT0014,POL0000831,Renewal,2026-05-07,0.19,176.04
AGX00004020,AGT0124,POL0000290,New Business,2022-04-29,0.2,182.63
AGX00004021,AGT0106,POL0003156,Renewal,2026-07-29,0.12,86.74
AGX00004022,AGT0037,POL0002885,Renewal,2025-06-27,0.11,180.22
AGX00004023,AGT0139,POL0000181,New Business,2025-11-05,0.17,322.43
AGX00004024,AGT0077,POL0001261,Renewal,2025-03-27,0.19,170.98
AGX00004025,AGT0067,POL0001551,New Business,2026-03-21,0.12,147.46
AGX00004026,AGT0001,POL0001703,Renewal,2025-06-01,0.1,168.23
AGX00004027,AGT0062,POL0004529,Renewal,2026-08-15,0.22,424.23
AGX00004028,AGT0012,POL0001056,Renewal,2024-08-20,0.13,38.84
AGX00004029,AGT0026,POL0004954,New Business,2022-03-20,0.17,226.23
AGX00004030,AGT0115,POL0001462,Renewal,2026-02-22,0.19,14.17
AGX00004031,AGT0046,POL0004923,Renewal,2026-05-23,0.15,108.32
AGX00004032,AGT0029,POL0000185,Renewal,2021-03-16,0.25,65.29
AGX00004033,AGT0109,POL0000807,Renewal,2024-06-08,0.05,93.9
AGX00004034,AGT0046,POL0002801,Renewal,2026-05-22,0.14,156.91
AGX00004035,AGT0134,POL0003832,Renewal,2025-09-10,0.22,133.33
AGX00004036,AGT0089,POL0000848,Renewal,2023-02-15,0.18,86.44
AGX00004037,AGT0105,POL0002699,New Business,2026-02-18,0.06,79.44
AGX00004038,AGT0032,POL0001816,Renewal,2024-07-14,0.17,70.25
AGX00004039,AGT0088,POL0000934,Renewal,2024-10-25,0.19,217.1
AGX00004040,AGT0048,POL0002916,New Business,2022-01-15,0.07,11.48
AGX00004041,AGT0053,POL0001483,New Business,2026-09-06,0.12,115.73
AGX00004042,AGT0064,POL0002392,New Business,2026-07-20,0.18,102.33
AGX00004043,AGT0136,POL0003339,Renewal,2025-07-10,0.09,13.87
AGX00004044,AGT0038,POL0001266,Renewal,2024-06-19,0.08,43.11
AGX00004045,AGT0140,POL0003371,Renewal,2026-07-18,0.13,47.18
AGX00004046,AGT0121,POL0001513,New Business,2023-12-05,0.17,22.24
AGX00004047,AGT0124,POL0001079,New Business,2026-03-27,0.21,354.17
AGX00004048,AGT0021,POL0000271,New Business,2025-06-07,0.23,127.91
AGX00004049,AGT0056,POL0003809,Renewal,2023-03-16,0.18,298.26
AGX00004050,AGT0141,POL0003850,New Business,2026-08-26,0.16,142.25
AGX00004051,AGT0129,POL0001745,Renewal,2024-10-26,0.15,16.77
AGX00004052,AGT0093,POL0002183,Renewal,2026-07-26,0.24,250.75
AGX00004053,AGT0127,POL0000982,Renewal,2026-01-08,0.19,365.69
AGX00004054,AGT0093,POL0001917,Renewal,2026-07-03,0.16,73.9
AGX00004055,AGT0141,POL0004035,New Business,2026-05-23,0.11,140.62
AGX00004056,AGT0035,POL0002791,Renewal,2026-06-23,0.2,196.63
AGX00004057,AGT0025,POL0001623,New Business,2026-09-09,0.16,294.56
AGX00004058,AGT0049,POL0000496,Renewal,2025-02-09,0.18,273.4
AGX00004059,AGT0097,POL0004592,New Business,2024-01-16,0.19,282.91
AGX00004060,AGT0146,POL0003319,Renewal,2021-08-05,0.05,58.95
AGX00004061,AGT0056,POL0002766,Renewal,2024-08-29,0.24,294.13
AGX00004062,AGT0093,POL0001385,Renewal,2026-01-10,0.14,251.17
AGX00004063,AGT0010,POL0004915,Renewal,2026-03-25,0.07,117.94
AGX00004064,AGT0066,POL0002073,Renewal,2024-08-31,0.24,29.51
AGX00004065,AGT0087,POL0002384,Renewal,2026-07-27,0.21,291.51
AGX00004066,AGT0052,POL0001683,New Business,2022-11-06,0.12,51.02
AGX00004067,AGT0122,POL0002542,Renewal,2025-01-04,0.12,201.81
AGX00004068,AGT0074,POL0004487,Renewal,2023-03-09,0.14,274.96
AGX00004069,AGT0118,POL0004571,New Business,2025-08-04,0.25,235.43
AGX00004070,AGT0130,POL0001393,New Business,2024-06-29,0.15,15.36
AGX00004071,AGT0127,POL0003523,New Business,2026-08-20,0.21,408.18
AGX00004072,AGT0106,POL0004253,New Business,2025-10-12,0.2,203.53
AGX00004073,AGT0020,POL0003543,Renewal,2025-03-16,0.07,78.86
AGX00004074,AGT0019,POL0000778,Renewal,2026-06-11,0.17,310.95
AGX00004075,AGT0007,POL0003697,Renewal,2026-02-04,0.24,464.08
AGX00004076,AGT0099,POL0002077,New Business,2023-07-31,0.06,81.11
AGX00004077,AGT0108,POL0002568,Renewal,2023-11-11,0.08,80.08
AGX00004078,AGT0060,POL0001274,New Business,2023-07-02,0.19,75.41
AGX00004079,AGT0044,POL0002657,Renewal,2026-02-24,0.2,294.79
AGX00004080,AGT0084,POL0003508,Renewal,2026-07-02,0.13,165.39
AGX00004081,AGT0042,POL0003440,Renewal,2024-11-04,0.2,273.06
AGX00004082,AGT0051,POL0000262,New Business,2026-04-14,0.16,59.54
AGX00004083,AGT0143,POL0002430,Renewal,2026-08-27,0.23,409.79
AGX00004084,AGT0095,POL0001906,New Business,2026-05-20,0.17,153.49
AGX00004085,AGT0056,POL0003715,Renewal,2024-02-20,0.19,265.66
AGX00004086,AGT0031,POL0002159,Renewal,2023-12-29,0.19,214.47
AGX00004087,AGT0005,POL0003082,Renewal,2025-08-30,0.08,155.69
AGX00004088,AGT0038,POL0002617,New Business,2024-11-06,0.1,193.06
AGX00004089,AGT0101,POL0004306,Renewal,2025-02-17,0.15,142.09
AGX00004090,AGT0087,POL0004757,New Business,2026-04-20,0.23,120.18
AGX00004091,AGT0134,POL0001169,Renewal,2026-06-03,0.13,136.97
AGX00004092,AGT0011,POL0003587,Renewal,2024-02-18,0.23,75.33
AGX00004093,AGT0082,POL0000292,Renewal,2022-05-26,0.18,312.05
AGX00004094,AGT0109,POL0003073,New Business,2025-02-20,0.06,33.58
AGX00004095,AGT0129,POL0002812,Renewal,2025-08-25,0.22,93.49
AGX00004096,AGT0068,POL0001065,Renewal,2025-04-01,0.1,23.43
AGX00004097,AGT0104,POL0002283,Renewal,2026-03-29,0.16,142.05
AGX00004098,AGT0140,POL0002264,New Business,2022-11-18,0.1,63.61
AGX00004099,AGT0136,POL0002010,New Business,2024-09-21,0.1,133.48
AGX00004100,AGT0006,POL0000871,Renewal,2023-02-12,0.09,106.77
AGX00004101,AGT0053,POL0003744,New Business,2026-01-30,0.1,135.93
AGX00004102,AGT0039,POL0001386,Renewal,2022-01-28,0.18,28.16
AGX00004103,AGT0028,POL0002909,Renewal,2025-02-11,0.12,85.67
AGX00004104,AGT0022,POL0003972,Renewal,2024-10-21,0.11,169.2
AGX00004105,AGT0062,POL0000477,New Business,2024-05-11,0.08,45.44
AGX00004106,AGT0052,POL0003965,Renewal,2026-08-01,0.1,69.14
AGX00004107,AGT0043,POL0004780,New Business,2022-11-29,0.15,57.27
AGX00004108,AGT0116,POL0000032,Renewal,2025-10-04,0.13,36.05
AGX00004109,AGT0128,POL0001215,Renewal,2026-05-01,0.18,26.2
AGX00004110,AGT0130,POL0003430,Renewal,2025-06-01,0.25,111.32
AGX00004111,AGT0104,POL0003191,Renewal,2022-01-31,0.13,97.3
AGX00004112,AGT0052,POL0000875,Renewal,2026-03-24,0.17,95.35
AGX00004113,AGT0131,POL0004009,Renewal,2025-10-30,0.06,74.73
AGX00004114,AGT0009,POL0001812,Renewal,2025-10-13,0.16,206.05
AGX00004115,AGT0043,POL0002439,Renewal,2023-05-07,0.12,227.46
AGX00004116,AGT0055,POL0000904,Renewal,2022-11-11,0.11,99.75
AGX00004117,AGT0105,POL0004650,New Business,2025-10-12,0.13,144.96
AGX00004118,AGT0119,POL0001124,New Business,2023-08-16,0.11,64.53
AGX00004119,AGT0134,POL0001066,Renewal,2025-12-02,0.19,334.9
AGX00004120,AGT0134,POL0004330,Renewal,2025-01-14,0.2,278.56
AGX00004121,AGT0120,POL0002175,New Business,2026-05-27,0.11,85.5
AGX00004122,AGT0086,POL0003072,Renewal,2024-03-27,0.18,357.44
AGX00004123,AGT0136,POL0003797,New Business,2026-07-25,0.1,97.07
AGX00004124,AGT0116,POL0000539,Renewal,2022-08-01,0.18,343.63
AGX00004125,AGT0125,POL0000529,Renewal,2026-04-29,0.14,141.53
AGX00004126,AGT0018,POL0004389,Renewal,2025-12-30,0.14,256.89
AGX00004127,AGT0058,POL0002775,New Business,2026-03-21,0.2,395.4
AGX00004128,AGT0037,POL0002937,New Business,2024-12-25,0.06,92.24
AGX00004129,AGT0053,POL0004162,New Business,2026-06-10,0.09,55.59
AGX00004130,AGT0053,POL0004926,Renewal,2026-08-02,0.11,204.18
